mach_root_label_name,strategy_id,strategy_name,reason,data_days,calendar_days,total_review_in_cnt,total_review_done_cnt,total_label_cnt,avg_review_in_cnt,avg_review_done_cnt,avg_label_cnt,label_rate
指令舆情相关,10022271677,【ZL送人审】指令准入_title词表_AIGC,youth_7383_ocr,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030827213,【人审】LS民主女神+专家特征,ZL_viking_zl_general_review,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
国家安全,10032388172,【人审-藏语队列】藏语风险用户全量进审,eva_ai_leader,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10013031733,【人审】国家安全-常规词表-OCR,eva_juvenile_diling_report3,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10024569713,临时小流量验准【送人审ZL自见】音频深度消重-指令,title_leader_table_8578,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,15763154,【送人审】7382-标题词表,eva_67348_mechanism_general_review,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
危险行为,10028741021,【20%送人审】危险行为-0vv不推荐-eva-消极厌世-长遗书-v1,title_leader_table_8578,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022271677,【ZL送人审】指令准入_title词表_AIGC,eva_111274_cultural_revolution_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030827217,【人审】LSduty哥router+专家特征,extremist_hate_japan_highfrequency_user_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10013786979,违法违规-【妨碍社会管理秩序】-非法组织展示、推广、招募-召回-v1,party_state_military_gov_8872_title_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10013974727,违法违规-短-【侵犯人身安全、隐私权益】-曝光、买卖、获取他人敏感隐私信息-eva-召回-v2,user_politic_rept_cnt_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030813527,【人审】LS纪念碑router+专家特征,ZL_expert_women_right_wfc_purple_screen_slogan_selfsee_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10024671775,【ZL送人审】指令进审_词表10798,heihualangeng_social_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
不良行为或争议价值观,10031117025,识别_性别群体过激行为_PE_v1,eva_140627_mechanism_instult_party_state_system_self_see_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10013442818,【ZL送人审】指令禁发词表_10797-大v,music_id_list_12198_pianji_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10022509931,违法违规-危害公共安全-售卖制作使用枪支弹药-举报0114,controversial_recall_V1,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10026036091,违法违规-违禁商品和服务-违规通信与广电服务-召回-翻墙工具-0319,high_risk_dedup_N1_to_review,1,7,3.0,2.0,0.0,3.0,2.0,0.0,0.0
国家安全,10012811200,【人审】国家安全-常规词表-标题,safety_public_eva_keywords_black_gender_versus_v1_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10028121852,违法违规-违规通信与广电服务-境外卡-词表-召回,hit_antidirt_leader_nlp_e2e,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10025586545,【新】国家分裂主义-宣扬分裂主义-分裂主义说法-副本31,high_risk_dedup_public_opinion_to_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10023601236,【ZL送人审】图文-影射N1全场景覆盖,jiduan_nacuimeihua_songshen,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10012811200,【人审】国家安全-常规词表-标题,sqds_sqdl_key_word_high_acc_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,10024100858,图文_友见_执法负面_ocr&title_自动处置,fewshot_illegal_privacy_v1,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10016282945,【ZL送人审】指令停推_词表10794-高粉,leader_mao,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,10012739910,【送审】敏感人物规则s3s4_AI生成,pianji_worldlist_norecommend_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,10015850167,【送审】敏感人物规则s1s2-敏感官员-300vv,risk_of_illegal_gamble_from_v0520,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10019269350,【ZL送人审】涉日专项-美化日本文化生活EVA,eva_67349_gov_affairs_general_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10008712415,【新-优化】歧视歪曲共计宗教,sesu_xnsq_eva_added_scene_auto_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
色情性化,10018647050,色情低俗-展示宣扬非主流性偏好-标题词表-推审,risk_of_illegal_telecommunication_v1,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
不良行为或争议价值观,10013310374,不良行为或争议价值观_不推荐_eva&敏感词_lgbt骄傲月v2,n1_ocr_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030813526,【人审】LS纪念碑+专家特征,ZL_expert_women_right_wfc_purple_screen_slogan_selfsee_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
领导人,10005789687,【送审】毛邓周&十大元帅结合高危模型,n1_attack_eva_xijiu_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10031846913,【人审-LS风险】封面OCR_LS常规词表_12515,n1risk_ocr_leader_table,3,7,6.0,6.0,0.0,2.0,2.0,0.0,0.0
国家安全,10033856376,识别_国家安全_泄露国家秘密_通用PE,cartoon_leader_weini,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,10016223192,送人审_机构公职_形象负面_警察颜值交友&POI,title_leader_table_lowrisk_v3_test,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
危险行为,10013973906,【100%送人审】危险行为-词表-9087&9088-人审-ocr&标题,party_state_military_gov_8872_title_antidirt,4,7,8.0,8.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10024827542,【ZL送人审】指令通用_指令累犯用户,risk_of_illegal_jingwai_card_v0421,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
色情性化,10013833877,色情低俗-色情导流-词表-高准机审,leader_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
色情性化,10013890429,色情_隐晦两性低俗段子_召回词表9188,leader_ocr_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,15853534,【LS】文本细则-敏感内容-LS,eva_63510_leader_beyond_rule_present_informal_zyx_military_vehicle_zl_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10009164430,短视频-【侵害人身安全、隐私权益】-煽动实施暴力-eva-召回-v1,high_threshold_leader_mao_B,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030813525,【人审】LS国殇之柱+专家特征,provincial_officials_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10033635858,识别_gandalf策略替换_国家安全_敏感人物s1s2,dy_zl_10797_big_v,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
色情性化,10010401572,色情低俗_高危消重_自动打压_进审,dazi_attack_n1_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10028229951,【送人审】未成年指令应急-短剧综合-自见,wordlist_yishixingtai_title,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10010496714,【ZL送人审】指令高危消重图片,eva_bad_artstyle_bu_v1,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022600356,【ZL推人审】隐晦涉政Z0风险综合eva多模态-推人验准,weiquan_juji_0vv,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
色情性化,10010401572,色情低俗_高危消重_自动打压_进审,eva_risk_of_illegal_show_aboad_app_v1,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
不良行为或争议价值观,10022003099,不良行为或争议价值观_友见_宣扬极端性别仇恨_污名化女性_v1,eva_party_state_millitary_gov_general_lv2_risk_user_political_report_cmt_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10032975122,【送人审】未成年色情-模拟性行为,Heroic_Other_political_matters_s3s4_ai_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
领导人,10009799240,【送审】前任领导人规则s0,ocr_tuxiang_3360,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10033711535,【人审】北京城市火灾,safety_dang_keywords_ocr_a_title_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,10015422187,送人审_机构公职_执法负面_综合风险_短周期抽样_autoeva,hit_asr_5966_ms_foreign,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,10027490358,识别_军人形象负面_军恋_PE,eva_70997_gov_under_province_general_long_term_random_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10008387614,【人审】极端主义-宣扬法西斯主义-纳粹图像综合,risk_of_illegal_team_v1,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10027554497,【ZL送人审】综合_指令自见综合&举报-副本34,toxic_culture_lgbt_legalization_v1_auto_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,10012612012,【送审】党政综合ocr词表,sarcasm_politics_chushen_newscene_50,6,7,12.0,12.0,1.0,2.0,2.0,0.16666666666666666,0.08333333333333333
国家安全,10012811198,【人审-LS风险】BASE_OCR_LS常规词表_8883,eva_underage_luoli_v3,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10021924993,【ZL送人审】于朦胧_贴纸识别,n1risk_ocr_gandalf_leader_table,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10028128480,未成年指令应急-自见,eva_67343_gov_official_general_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022600359,【ZL推人审】影射/负面情绪-全场景PE*除场景1/8-推人提准,cartoon_leader_weini,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
色情性化,10013018299,色情低俗-色情导流-eva-v2,attack_N1_high_risk_keywords,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
领导人,10002166947,【送审】毛邓周&十大元帅结合高阈值,cartoon_leader_weini,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030827214,【人审】LS民主女神router+专家特征,n1risk_ocr_gandalf_leader_table,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
违法违规,10011159886,违法违规-【侵害人身安全隐私权益】-曝光、买卖、获取他人敏感隐私信息-开盒-词表-召回-v1,eva_111873_enforcement_neg_cluster6_complaint_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10024671775,【ZL送人审】指令进审_词表10798,underage_puppy_love_huk,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10008272100,【送人审】不正确教育综合,direct_review_sensitive_word,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10021924991,【ZL送人审】毒品封存_贴纸识别,expert_redivist_party_state_military_gov_general_repeat_reported_user_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
领导人,10002166947,【送审】毛邓周&十大元帅结合高阈值,eva_045_wenge_sh,6,7,12.0,12.0,1.0,2.0,2.0,0.16666666666666666,0.08333333333333333
指令舆情相关,15811784,【ZL送人审】抖音音频指令-深度消重,high_threshold_leader_mao_B,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10013442818,【ZL送人审】指令禁发词表_10797-大v,fewshot_illegal_violence,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
偏激社会情绪和涉外言论,10023879373,【图文】涉外籍人员不当内容_歧视黑人_送审,jiduan_kongbufenzi_songshen,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10025185118,新疆进审-词表-副本20,eva_045_wenge_sh,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10004893292,宣扬宗教与封建迷信-特殊宗教管制措施-宗教政治化,zhiling_blacklist_10798,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030827217,【人审】LSduty哥router+专家特征,risk_of_show_gun_v0114,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030827217,【人审】LSduty哥router+专家特征,risk_of_expose_privacy_v1_519,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10021924991,【ZL送人审】毒品封存_贴纸识别,risk_of_expose_privacy_v1_519,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10008387616,【新】极端主义-宣扬极端主义-恐怖分子相关,eva_195663_shjbl,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10006025509,中视频-声纹进审：净空,audio_dedup_risk_Illegal,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10026531058,【ZL送人审】通用_高违规音频_视频审核连带音频,eva_70997_gov_under_province_general_long_term_random_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10008205653,短视频-【侵害人身安全、隐私权益】-暴力或限制他人人身自由行为-eva-召回-v1,autoeva_74882_gov_enforcement_neg_general_short_term_sample_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10024827542,【ZL送人审】指令通用_指令累犯用户,antidirt_eva_party_state_military_gov_8867_ocr_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
危险行为,10013973906,【100%送人审】危险行为-词表-9087&9088-人审-ocr&标题,eva_63510_leader_beyond_rule_present_informal_zyx_military_vehicle_zl_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10023714809,【ZL送人审】指令综合_指令惯犯&消费用户聚集(u-i边权重高),opinion_person_s1s2_300vv,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10011920495,【人审】LS-举报描述召回,ZL_expert_zl_redivist_zl_consume_user_item_edge_weight_rank_high_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10024827542,【ZL送人审】指令通用_指令累犯用户,social_foreign_viking_social_foreign_general_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022600356,【ZL推人审】隐晦涉政Z0风险综合eva多模态-推人验准,eva_72705_gov_enforcement_neg_general_long_term_sample_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10031846913,【人审-LS风险】封面OCR_LS常规词表_12515,fewshot_illegal_violence_auto_v4,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10019899224,【送人审】低龄作品不良画风-ai 血腥恐怖,risk_of_illegal_drug_list_v0626,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10031799784,【送人审】暴力欺凌未成年-幼儿园热熔胶,party_state_military_gov_8872_title_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10008387613,【新】邪教势力-邪教-宣扬展示-法轮功综合,risk_of_illegal_gamble_zonghe_v0611,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10019357873,【ZL送人审】涉日专项-美化日本政治经济PE扩召,party_state_military_gov_8871_ocr_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022271678,【ZL送人审】指令准入_ocr词表_AIGC,wordlist_yishixingtai_nlpocr,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,15853534,【LS】文本细则-敏感内容-LS,ZL_meihuariben_zhengzhi_jingji_0vv_renshen,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10021924992,【ZL送人审】小洛熙_贴纸识别,N1_yinhuiyingshe_word_tuwen_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
领导人,15811695,【送审】现任领导人规则s1s2,attack_cn_foreignrelated_v1,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10011642540,【人审】LS坦克人+专家特征,ZL_tongyong_rag_selfsee_renshen,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10009470435,【送人审】未成年不良价值观-紧身举牌代跳-自见,party_state_military_gov_8871_ocr_antidirt,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
色情性化,10032149458,色情低俗_EVA色情裸露_同质化内容,hit_label_system_leader,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10022800175,【送人审】不当教育未成年人-魔改教科书-友见,leader_former_s1s2,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022271678,【ZL送人审】指令准入_ocr词表_AIGC,weiquan_hp_zonghe,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
国家安全,10012388677,【人审】LS词表_Recall95_LLM,risk_of_illegal_sell_kill_people_v0630,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10010298673,【送审】国家安全高危消重,risk_of_reveal_privacy_v1,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10026862573,【送处置】不正确教育-举报学校-new,report_school_words_new_auto_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10021924993,【ZL送人审】于朦胧_贴纸识别,autoeva_74882_gov_enforcement_neg_general_short_term_sample_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10026593277,【ZL送人审】线下事件_北京大韩继恶性伤人事件_境外/北京投稿,gjwq_shenfenzheng_0vv,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10008387613,【新】邪教势力-邪教-宣扬展示-法轮功综合,audio_dedup_risk_Illegal,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
领导人,10030630872,识别_游戏画面小字号文本_处置,LS_tankman_26_review,1,7,1.0,2.0,0.0,1.0,2.0,0.0,0.0
违法违规,10033379310,违法违规-暴力或限制他人人身自由行为-热点事件-召回-v0623,eva_72705_gov_enforcement_neg_general_long_term_sample_review,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022998320,【ZL送人审】政治隐喻_戒烟不养贪官_多模,youth_7382_title,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10027165171,【自见】涉军泄密-军事管理区-送审,high_risk_dedup_ZL_to_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10009565036,【进审】达赖卡通模型-短视频,risk_of_illegal_gamble_zonghe_v0611,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10030813525,【人审】LS国殇之柱+专家特征,dy_zl_10797_big_v,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,10002342579,【送审】底线S1事故以文召回eva直白攻击cpc_v29-046,zhongmeiguanshuimaoyizhan,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10011642540,【人审】LS坦克人+专家特征,hit_antidirt_1768,4,7,8.0,8.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,15847944,【送审】历史虚无ASR词表,high_risk_dedup_N1_to_review_qianyi,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10014154279,【ZL送人审】N1姓名单字-迭代,leader_nlp_ocr_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
领导人,10033229846,识别_444决议关联N1,hit_antidirt_leader_nlp_e2e,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10019189208,【ZL送人审】指令通用RAG知识库-高价值,leader_nlp_ocr_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10019322353,【ZL送人审】涉日专项-日本二战期间影像-300,opinion_person_s1s2_300vv,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10024671775,【ZL送人审】指令进审_词表10798,african_blessing_eval,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10011301838,【送人审】低龄作品不良画风综合eva-自见,leader_antidirt_5588,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10014154279,【ZL送人审】N1姓名单字-迭代,eva_67338_nihilism_general_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10004893292,宣扬宗教与封建迷信-特殊宗教管制措施-宗教政治化,high_threshold_leader_mao_B,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
国家安全,10009884777,【人审】LS-敏感人物s1s2,party_state_military_gov_8871_ocr_antidirt,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
国家安全,15853534,【LS】文本细则-敏感内容-LS,in_fence,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
党和国家形象负面,10023717450,渲染、错误解读党内重大敏感事件-pe,safe_mind_community_llm_yrbs_vlm_kongbuyanyi_huanwominglai_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
不良行为或争议价值观,10013310374,不良行为或争议价值观_不推荐_eva&敏感词_lgbt骄傲月v2,wordlist_yishixingtai_nlptitle,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10031846913,【人审-LS风险】封面OCR_LS常规词表_12515,youth_7383_ocr,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
不良行为或争议价值观,10010169336,【送审100%】不良行为或争议价值-自见-autoeva-虐待动物v1,eva_public_protest_urgent_event_review,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
国家安全,10012811200,【人审】国家安全-常规词表-标题,eva_114470_gov_under_province_report_friend_see,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10008272100,【送人审】不正确教育综合,eva_84713_mechanism_insult_general_redivist_fusion_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022271678,【ZL送人审】指令准入_ocr词表_AIGC,wordlist_yishixingtai_title,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
色情性化,10032149458,色情低俗_EVA色情裸露_同质化内容,party_state_military_gov_8871_ocr_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10032388172,【人审-藏语队列】藏语风险用户全量进审,eva_119184_wanghongwen_poi_name_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10005793452,【送人审】煽动实施暴力-eva复用-未成年,eva_67338_nihilism_general_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10005148721,【违法违规】-危害野生保护动植物-eva-送人审-v1,model_llm_safe_mind_leader_beyond_rule_leader_name_chinese_charactor_zl_friend_see_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
偏激社会情绪和涉外言论,10022929691,【实验】党国_账号内容举报计次_召回送审,high_risk_dedup_N1_to_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10012811198,【人审-LS风险】BASE_OCR_LS常规词表_8883,ZL_yingshe_pe_workflow_107927_selfsee_tmp,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10013031733,【人审】国家安全-常规词表-OCR,risk_of_expose_privacy_v1_519,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10012388677,【人审】LS词表_Recall95_LLM,ZL_yinhuishezheng_risk_app_list_renshen,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022597175,【ZL推人审】于朦胧eva综合识别-推人验准,n1risk_ocr_leader_table,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
偏激社会情绪和涉外言论,10033757832,送人审_偏激涉外_综合_累犯_实时黑库,n1risk_ocr_leader_table,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10019189208,【ZL送人审】指令通用RAG知识库-高价值,eva_risk_of_illegal_violence_v0114,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10032123015,【送人审】未成年违法-破解防沉迷,leader_nlp_ocr_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
色情性化,10010401572,色情低俗_高危消重_自动打压_进审,youth_7382_title,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022412366,【ZL推人审】短期_高危消重RAG图片库1_推人审验准确,eva_party_state_element_informal_ugc_self_see_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022271678,【ZL送人审】指令准入_ocr词表_AIGC,leader_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
引人不适,10028310773,识别_恶心进食_猎奇饮食_PE_v1,shendujiancedoudi_review,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022271677,【ZL送人审】指令准入_title词表_AIGC,leader_nlp_ocr_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10022600356,【ZL推人审】隐晦涉政Z0风险综合eva多模态-推人验准,leader_nlp_ocr_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
色情性化,10013890429,色情_隐晦两性低俗段子_召回词表9188,leader_nlp_ocr_antidirt,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
侵犯未成年权益,10010911952,【送人审】举牌eva-多eva-不推荐,model_llm_safe_mind_leader_beyond_rule_leader_name_chinese_charactor_zl_friend_see_review,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
偏激社会情绪和涉外言论,10012912389,【短】偏激词表-煽动意识形态对抗-nlp*ocr,title_leader_table_lowrisk_v3_test,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
违法违规,10033795993,违法违规-违规网络账号服务-微信投票-召回-v1,social_foreign_viking_social_foreign_general_review,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
国家安全,10013031733,【人审】国家安全-常规词表-OCR,audio_dedup_risk_zl_selfsee_tmp,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10007842625,【新】国家分裂主义-宣扬分裂主义-分裂主义说法,risk_of_illegal_drug_list_v0626,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10025165742,【送人审】cos我的英雄学院_举报内容识别,expert_redivist_party_state_report_count_10_item_review,2,7,4.0,4.0,0.0,2.0,2.0,0.0,0.0
国家安全,10009884776,【人审】LS-敏感人物s0,n1risk_ocr_leader_table,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10008387614,【人审】极端主义-宣扬法西斯主义-纳粹图像综合,juvenile_pojiefangchenmi,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
国家安全,10012811202,【人审】国家安全-常规词表-ASR,eva_67338_nihilism_general_review,5,7,10.0,10.0,0.0,2.0,2.0,0.0,0.0
色情性化,10007810123,淫秽色情_展示宣扬非主流性偏好_人审（357，40%）,cartoon_leader_jzm,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
指令舆情相关,10024671775,【ZL送人审】指令进审_词表10798,eva_young_profit_highprev1,1,7,2.0,2.0,0.0,2.0,2.0,0.0,0.0
